               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11574,            0.038635,            0.060771,            0.010112,           0.0025974,           0.0014189,          0.00042052,              0.1138,            0.032723,            0.059957,              0.0004,              0.0004,              0.0964
                   1,             0.10612,            0.041064,            0.058835,           0.0065878,            0.017857,           0.0034251,          0.00072725,             0.10518,            0.034059,            0.056711,          0.00080996,          0.00080996,             0.09271
